"CTA ID","environment/build","route","UI location","persona","exact label","likely user expectation","actual destination/action","prerequisites","server write expected/observed","persistence contract","confirmation","notification requirements","operator owner/queue","return/status path","applicable scenario IDs","mobile result","desktop result","evidence","finding IDs"
"CTA-signedout-_admin_research_product-requests-L29","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-requests","link; signedout-_admin_research_product-requests.txt","See evidence fixture/scenario; not individually qualified","Products","Label implies navigation; individual expectation review NOT RUN","/admin/research/products","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/products","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-requests.txt",""
"CTA-signedout-_admin_research_product-requests-L31","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-requests","link; signedout-_admin_research_product-requests.txt","See evidence fixture/scenario; not individually qualified","Product configuration","Label implies navigation; individual expectation review NOT RUN","/admin/research/product-configuration","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/product-configuration","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-requests.txt",""
"CTA-signedout-_admin_research_product-requests-L33","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-requests","link; signedout-_admin_research_product-requests.txt","See evidence fixture/scenario; not individually qualified","Product requests","Label implies navigation; individual expectation review NOT RUN","/admin/research/product-requests","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/product-requests","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-requests.txt",""
"CTA-signedout-_admin_research_product-requests-L35","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-requests","link; signedout-_admin_research_product-requests.txt","See evidence fixture/scenario; not individually qualified","Inventory","Label implies navigation; individual expectation review NOT RUN","/admin/research/inventory","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/inventory","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-requests.txt",""
"CTA-signedout-_admin_research_product-requests-L37","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-requests","link; signedout-_admin_research_product-requests.txt","See evidence fixture/scenario; not individually qualified","Orders","Label implies navigation; individual expectation review NOT RUN","/admin/research/orders","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/orders","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-requests.txt",""
"CTA-signedout-_admin_research_product-requests-L39","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-requests","link; signedout-_admin_research_product-requests.txt","See evidence fixture/scenario; not individually qualified","Commerce queues","Label implies navigation; individual expectation review NOT RUN","/admin/research/commerce-queues","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/commerce-queues","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-requests.txt",""
"CTA-signedout-_admin_research_product-requests-L59","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-requests","textbox; signedout-_admin_research_product-requests.txt","See evidence fixture/scenario; not individually qualified","Email","Label implies interaction; individual expectation review NOT RUN","Control observed; action contract NOT RUN","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","NOT VERIFIED","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-requests.txt",""
"CTA-signedout-_admin_research_product-requests-L61","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-requests","textbox; signedout-_admin_research_product-requests.txt","See evidence fixture/scenario; not individually qualified","Password","Label implies interaction; individual expectation review NOT RUN","Control observed; action contract NOT RUN","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","NOT VERIFIED","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-requests.txt",""
"CTA-signedout-_admin_research_product-requests-L62","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-requests","button; signedout-_admin_research_product-requests.txt","See evidence fixture/scenario; not individually qualified","Sign in","Label implies interaction; individual expectation review NOT RUN","Control observed; action contract NOT RUN","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","NOT VERIFIED","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-requests.txt",""
"CTA-signedout-_admin_research_product-requests-L63","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-requests","link; signedout-_admin_research_product-requests.txt","See evidence fixture/scenario; not individually qualified","Password reset lives on /admin","Label implies navigation; individual expectation review NOT RUN","/admin","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-requests.txt",""
"CTA-signedout-_admin_research_inventory_lots-L3","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/inventory/lots","link; signedout-_admin_research_inventory_lots.txt","See evidence fixture/scenario; not individually qualified","xenios research ops","Label implies navigation; individual expectation review NOT RUN","/admin","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_inventory_lots.txt",""
"CTA-signedout-_admin_research_inventory_lots-L8","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/inventory/lots","link; signedout-_admin_research_inventory_lots.txt","See evidence fixture/scenario; not individually qualified","Founder home","Label implies navigation; individual expectation review NOT RUN","/admin/research/command-center","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/command-center","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_inventory_lots.txt",""
"CTA-signedout-_admin_research_inventory_lots-L10","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/inventory/lots","link; signedout-_admin_research_inventory_lots.txt","See evidence fixture/scenario; not individually qualified","Growth / site admin","Label implies navigation; individual expectation review NOT RUN","/admin","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_inventory_lots.txt",""
"CTA-signedout-_admin_research_inventory_lots-L12","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/inventory/lots","link; signedout-_admin_research_inventory_lots.txt","See evidence fixture/scenario; not individually qualified","Back to site","Label implies navigation; individual expectation review NOT RUN","/","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_inventory_lots.txt",""
"CTA-signedout-_admin_research_inventory_lots-L15","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/inventory/lots","link; signedout-_admin_research_inventory_lots.txt","See evidence fixture/scenario; not individually qualified","Overview","Label implies navigation; individual expectation review NOT RUN","/admin/research","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_inventory_lots.txt",""
"CTA-signedout-_admin_research_inventory_lots-L29","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/inventory/lots","link; signedout-_admin_research_inventory_lots.txt","See evidence fixture/scenario; not individually qualified","Products","Label implies navigation; individual expectation review NOT RUN","/admin/research/products","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/products","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_inventory_lots.txt",""
"CTA-signedout-_admin_research_inventory_lots-L31","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/inventory/lots","link; signedout-_admin_research_inventory_lots.txt","See evidence fixture/scenario; not individually qualified","Product configuration","Label implies navigation; individual expectation review NOT RUN","/admin/research/product-configuration","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/product-configuration","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_inventory_lots.txt",""
"CTA-signedout-_admin_research_inventory_lots-L33","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/inventory/lots","link; signedout-_admin_research_inventory_lots.txt","See evidence fixture/scenario; not individually qualified","Product requests","Label implies navigation; individual expectation review NOT RUN","/admin/research/product-requests","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/product-requests","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_inventory_lots.txt",""
