offer_id,exact_name,exact_format_variant,category,current_price_authority,public_price_allowed,availability,care,research_order,assisted_order,unavailable,account_required,clinician_review_required,current_cta,target_cta,fulfillment_authority,documentation_coa_status,source_of_truth,unresolved_issue
canonical:mov_017febfdb0edf96366f4,Epithalon,EPITHALON 20 mg,Research Peptides & Materials / Lyophilized Vial,current_master_retail candidate $159.38 (pending_approval); live Product Control member price not inspected by this lane,PENDING D-05 - candidate retail is pending_approval; until approved show 'Price confirmed in your quote',Assisted order (human-reviewed request; no direct purchase),NO,YES (via assisted request),YES,NO,No (passwordless request + reference); Sign In optional to see history,NO,Early Access / assisted request: 'Request an order' at /research/early-access/order-request (entry is confusing; see CUX-03),Request Order,Supplier NOT verified (vendor RFQ: zero responses); human release after payment verification,Not verified (no vendor COA/lot responses),docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0283),public copy draft; price pending_approval; supplier/COA/landed cost not verified
canonical:mov_9a217007a7fb93111200,Gonadorelin,Gonadorelin (10mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0400),public copy draft
canonical:mov_9b65ad5bb184691e19e0,FedEx Standard Overnight,FedEx Standard Overnight,Shipping & Fulfillment / Shipping Service,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (no SKU),public copy draft
canonical:mov_9e34d0c1acde46249621,Tesofensine,TESOFENSINE 500 mcg,Research Capsules / Capsule / Bottle,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0254),public copy draft
canonical:mov_a254cb6fc62c40bf975d,Exosome Cream,EXOSOME CREAM 30 mL,Topicals & Regenerative / Topical Cream,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0386),public copy draft
canonical:mov_a2d32f69681dca2b17fb,GHK-Cu,GHK-Cu 2 mg,Research Capsules / Capsule / Bottle,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0248),public copy draft
canonical:mov_b303ae9f0574c2d83337,GHRP-2 + Tesamorelin + MGF + Ipamorelin,4X Blend GHRP-2 (5mg) / Tesamorelin (5mg) / MGF (500mcg) / Ipamorelin (2.5mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0391),public copy draft
canonical:mov_b67ab9e8cd671273f3c1,SS-31,SS-31 (15mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0414),public copy draft
canonical:mov_b90f51978a7223e9fc58,Omega Pure EPA-DHA 2400,Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0377),public copy draft
canonical:mov_b96d05f393b7e3fb6a3f,Follistatin 344,Follistatin 344 (95%) (1mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0397),public copy draft
canonical:mov_c58b682a44514760a74f,SLU-PP-332,SLU-PP-332 500 mcg,Research Capsules / Capsule / Bottle,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0251),public copy draft
canonical:mov_cdfb19499637f274f271,Fruits & Greens,Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0370),public copy draft
canonical:mov_ce2fc5bcfb622d8de591,PRM Resolve,Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0378),public copy draft
canonical:mov_d2bd32bf961854a033b1,MGF,MGF (IGF-1Ec) (5mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0406),public copy draft
canonical:mov_d6a8b2cd129bda39d8fa,Hydrate,Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0372),public copy draft
canonical:mov_d91d7248ed06d7280a2d,UltraBiotic Prebiotic,Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0384),public copy draft
canonical:mov_d97f1f887a86b0c31947,Retatrutide + Cagrilintide,RETATRUTIDE 10 mg + CAGRILINTIDE 2.5 mg,Research Peptides & Materials / Lyophilized Vial,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0330),public copy draft
canonical:mov_dbb59b83827a556051da,UltraBiotic Akkermansia Plus,Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0383),public copy draft
canonical:mov_dc26bcbba0510c5bb57b,Tesamorelin + Ipamorelin,2X Blend Tesamorelin (5mg) / Ipamorelin (5mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0389),public copy draft
canonical:mov_dc6c3bf9bc23dd55adc1,PT-141,PT-141 (5mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0409),public copy draft
canonical:mov_dd8bb706cb498b40864d,Tesamorelin + MGF + Ipamorelin,3X Blend Tesamorelin (5mg) / MGF (500mcg) / Ipamorelin (2.5mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0390),public copy draft
canonical:mov_e74adec4c45f9c9db404,Longevity Essentials NAD+,Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0374),public copy draft
canonical:mov_ea6077e070c07548c709,Radient XO Serum,Radient XO Serum (5 Billion Exosomes),Topicals & Regenerative / Topical Serum,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0420),public copy draft
canonical:mov_f5d63d95caa3d6d0a7a0,Magtein (Magnesium L-Threonate),Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0375),public copy draft
canonical:mov_fe292b5f03527ec13e5e,KPV,KPV 500 mcg,Research Capsules / Capsule / Bottle,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0249),public copy draft
canonical:mov_ffe0eef7766200ac8c53,Stress Essentials Calm,Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0382),public copy draft
intake:EXP-040,Semaglutide,30 mg,September intake / legacy (no canonical family),seth_recommended_retail candidate $159.00 (pending_approval); live Product Control member price not inspected by this lane,NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (EXP-040),no canonical offering (intake or legacy identity); price pending_approval
intake:EXP-042,ARA-290,30 mg,September intake / legacy (no canonical family),seth_recommended_retail candidate $149.00 (pending_approval); live Product Control member price not inspected by this lane,NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (EXP-042),no canonical offering (intake or legacy identity); price pending_approval
intake:EXP-043,ARA-290,50 mg,September intake / legacy (no canonical family),seth_recommended_retail candidate $199.00 (pending_approval); live Product Control member price not inspected by this lane,NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (EXP-043),no canonical offering (intake or legacy identity); price pending_approval
intake:EXP-045,Cartalax (AED/t-31),20 mg,September intake / legacy (no canonical family),seth_recommended_retail candidate $129.00 (pending_approval); live Product Control member price not inspected by this lane,NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (EXP-045),no canonical offering (intake or legacy identity); price pending_approval
intake:EXP-047,Elamipretide / SS-31,10 mg,September intake / legacy (no canonical family),seth_recommended_retail candidate $79.00 (pending_approval); live Product Control member price not inspected by this lane,NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (EXP-047),no canonical offering (intake or legacy identity); price pending_approval
intake:EXP-048,Elamipretide / SS-31,30 mg,September intake / legacy (no canonical family),seth_recommended_retail candidate $139.00 (pending_approval); live Product Control member price not inspected by this lane,NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (EXP-048),no canonical offering (intake or legacy identity); price pending_approval
intake:EXP-049,Elamipretide / SS-31,75 mg,September intake / legacy (no canonical family),seth_recommended_retail candidate $199.00 (pending_approval); live Product Control member price not inspected by this lane,NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (EXP-049),no canonical offering (intake or legacy identity); price pending_approval
intake:EXP-050,Epithalon / Epitalon,10 mg,September intake / legacy (no canonical family),seth_recommended_retail candidate $69.00 (pending_approval); live Product Control member price not inspected by this lane,NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (EXP-050),no canonical offering (intake or legacy identity); price pending_approval
intake:EXP-051,Epithalon / Epitalon,20 mg,September intake / legacy (no canonical family),seth_recommended_retail candidate $89.00 (pending_approval); live Product Control member price not inspected by this lane,NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (EXP-051),no canonical offering (intake or legacy identity); price pending_approval
